# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.262478250030776,3.059515505468915,1.2366039926333068,-48.55473850439352,1.0,0.0,0.039128759570491826,0.0,2.248608300101127,0.0
 3.282364852921573,3.0726901619647933,1.2217075030887234,-48.51002132407246,1.0,0.0,0.04264756407910293,0.0,2.4510423811311015,0.0
 3.30212985195719,3.0857967708502954,1.2069131801775388,-48.46157647377314,1.0,0.0,0.04629575602761427,0.0,2.6609534199929885,0.0
 3.321770428819769,3.098834276988033,1.1922238747751954,-48.409313813600036,1.0,0.0,0.050082304332320735,0.0,2.8788601122655835,0.0
 3.341283768518946,3.111801625240618,1.1776424377571353,-48.35313763828298,1.0,0.0,0.054016803358217756,0.0,3.105317439865207,0.0
 3.360667059682032,3.1246977604706623,1.1631717199988005,-48.29294636619226,1.0,0.0,0.05810952910139856,0.0,3.3409198995792395,0.0
 3.379917494859072,3.1375216275407776,1.148814572375633,-48.22863220423373,1.0,0.0,0.062371499439335905,0.0,3.58630505005365,0.0
 3.3990322708440432,3.150272171313575,1.134573845763075,-48.16008078658819,1.0,0.0,0.0668145416854109,0.0,3.8421574140694115,0.0
 3.4180085890135783,3.162948336651667,1.1204523910365685,-48.087170785041366,1.0,0.0,0.07145136630733144,0.0,4.109212775029715,0.0
 3.4368436556846915,3.1755490684176655,1.1064530590715553,-48.009773488457895,1.0,0.0,0.07629564876626332,0.0,4.388262915075577,0.0
 3.455534682493152,3.1880733114741817,1.092578700743478,-47.92775234866965,1.0,0.0,0.08136211887905144,0.0,4.680160845028566,0.0
 3.474078886794269,3.2005200106838276,1.078832166927778,-47.84096248979734,1.0,0.0,0.08666666075473153,0.0,4.985826585067406,0.0
 3.492473492088031,3.212888110909215,1.065216308499898,-47.74925017770189,1.0,0.0,0.09222642240257513,0.0,5.306253561262635,0.0
 3.510715728470713,3.225176557012956,1.0517339763352798,-47.65245224593089,1.0,0.0,0.0980599375978275,0.0,5.642515693463526,0.0
 3.5288028331152743,3.2373842938576614,1.038388021309365,-47.55039547412463,1.0,0.0,0.10418726097697718,0.0,5.995775258716889,0.0
 3.5467320507830893,3.2495102663059443,1.0251812942975964,-47.4428959144238,1.0,0.0,0.11063011814115192,0.0,6.367291623414852,0.0
 3.564500634369795,3.261553419220416,1.0121166461754156,-47.32975816099221,1.0,0.0,0.11741207226955243,0.0,6.758430960087689,0.0
 3.5821058454883272,3.273512697463687,0.9991969278182647,-47.21077455710985,1.0,0.0,0.12455871012886233,0.0,7.1706770647849805,0.0
